age,workclass,marital_status,race
19.53042545625878,Private-h1,Married-h1,White-h1
20.70590704842543,government department,Single,White-h1
34.20569344711669,Private-h1,Widowhood,White-h1
30.56596814867057,Private-h1,Single,White-h1
26.092656592320647,Private-h1,Married-h1,White-h1
55.300011267521974,Self-employed,Married-h1,White-h1
21.920541466641243,Private-h1,Single,White-h1
43.719799090920105,Private-h1,Single,Non-White
46.20514121265128,Self-employed,Married-h1,White-h1
26.936360734423705,Private-h1,Single,White-h1
40.0289623080736,Private-h1,Widowhood,White-h1
46.40297612088566,Self-employed,Married-h1,White-h1
49.69311247689848,government department,Single,Non-White
46.56252183598671,Self-employed,Married-h1,White-h1
34.549383923339185,Private-h1,Married-h1,White-h1
42.9624426976115,Self-employed,Single,White-h1
57.10750975737234,Self-employed,Married-h1,White-h1
27.580915761091653,Private-h1,Single,White-h1
43.08703664270821,Private-h1,Single,White-h1
56.65735684610888,Private-h1,Single,White-h1
24.520988684175407,Private-h1,Married-h1,White-h1
34.850378573586696,Private-h1,Single,White-h1
23.723816437882196,Private-h1,Single,White-h1
27.578710349899335,Private-h1,Single,White-h1
34.233770560322434,Private-h1,Married-h1,White-h1
52.36173087830829,government department,Married-h1,White-h1
34.82077729074097,Private-h1,Married-h1,White-h1
35.64843034293746,Private-h1,Single,White-h1
28.094192738506802,Private-h1,Single,White-h1
20.242030590365847,Private-h1,Single,White-h1
28.511973238190468,Private-h1,Married-h1,White-h1
85.29461087268946,Private-h1,Single,White-h1
41.72288838564661,Private-h1,Married-h1,Non-White
33.71602917366943,government department,Single,White-h1
43.49200566051565,Private-h1,Married-h1,White-h1
20.405537042298754,Private-h1,Single,White-h1
23.67325816695548,Private-h1,Single,White-h1
25.527584874074666,Private-h1,Married-h1,White-h1
67.07636529025477,Self-employed,Married-h1,White-h1
35.12211597390685,Private-h1,Married-h1,White-h1
40.723465356857446,Private-h1,Married-h1,White-h1
33.79268869924154,Self-employed,Single,White-h1
34.08993287807324,government department,Widowhood,White-h1
25.22248764093313,government department,Single,White-h1
18.211073840437717,Private-h1,Married-h1,Non-White
72.85280857875634,Private-h1,Widowhood,White-h1
33.31139076226882,government department,Married-h1,White-h1
40.44732070970227,Private-h1,Single,White-h1
30.838470204503064,Self-employed,Married-h1,White-h1
30.361989808863452,Private-h1,Single,White-h1
48.65033514534022,Private-h1,Single,White-h1
35.73923087567268,Private-h1,Married-h1,White-h1
37.3451343603586,Private-h1,Widowhood,White-h1
29.94878216080385,government department,Single,White-h1
34.96987864456122,Private-h1,Single,White-h1
30.577510327798393,government department,Single,White-h1
43.69974771164402,Private-h1,Married-h1,White-h1
28.42179262562182,government department,Married-h1,White-h1
27.819586071265196,Private-h1,Single,White-h1
53.9373073017122,government department,Single,White-h1
38.43530932910233,Self-employed,Married-h1,White-h1
38.18800329016664,government department,Single,White-h1
40.05075039593698,Private-h1,Married-h1,White-h1
20.12696541587506,Private-h1,Single,White-h1
24.551282245692914,Private-h1,Married-h1,White-h1
49.67115545894103,government department,Married-h1,White-h1
34.661610707891036,Private-h1,Married-h1,White-h1
30.60891773511138,Private-h1,Single,White-h1
29.65556897292103,Private-h1,Single,Non-White
52.370303457594204,Private-h1,Married-h1,White-h1
30.411354823126363,Private-h1,Married-h1,White-h1
27.419469934253648,Private-h1,Single,White-h1
45.82595824868636,Private-h1,Married-h1,White-h1
37.15606366690805,Self-employed,Married-h1,White-h1
41.87518807261575,Private-h1,Married-h1,White-h1
22.6051035292582,Private-h1,Single,Non-White
41.99234360977804,Private-h1,Married-h1,White-h1
51.15023742668797,Private-h1,Married-h1,White-h1
35.49899572341151,Private-h1,Single,Non-White
42.96421972324928,Private-h1,Married-h1,Non-White
51.357290882014,Private-h1,Married-h1,White-h1
26.529003544768553,Private-h1,Married-h1,White-h1
27.885584210012958,Private-h1,Single,White-h1
39.25526114019442,government department,Single,White-h1
62.946772484879354,Private-h1,Married-h1,White-h1
38.824502958297934,Private-h1,Married-h1,Non-White
51.77345660186355,government department,Married-h1,White-h1
35.63114048278469,Private-h1,Single,Non-White
58.20682218947436,Self-employed,Married-h1,White-h1
35.361839963519664,government department,Married-h1,Non-White
37.00202299332604,Private-h1,Married-h1,White-h1
50.75174978419374,government department,Married-h1,White-h1
25.766974924956543,Private-h1,Single,Non-White
30.52414991786506,Private-h1,Married-h1,White-h1
48.2807646027013,Private-h1,Single,Non-White
27.246456175649985,government department,Married-h1,Non-White
33.601170172178115,Private-h1,Married-h1,White-h1
56.93521790083342,Self-employed,Married-h1,White-h1
43.20423576356171,Private-h1,Widowhood,Non-White
28.848042913540453,Private-h1,Married-h1,White-h1
62.39535065824241,Self-employed,Married-h1,White-h1
25.647381241437316,government department,Single,Non-White
27.622391646131952,government department,Single,White-h1
41.50756686930007,Private-h1,Married-h1,White-h1
51.217398674841206,Private-h1,Single,White-h1
58.48869723550248,Private-h1,Single,White-h1
38.195507306929514,Private-h1,Married-h1,White-h1
46.382697025949085,Private-h1,Married-h1,White-h1
27.64604087910663,Self-employed,Married-h1,White-h1
54.306128137010774,government department,Married-h1,White-h1
29.556740931526086,Self-employed,Married-h1,White-h1
24.659302742785272,Self-employed,Married-h1,White-h1
49.5008977592988,Private-h1,Married-h1,White-h1
45.026355474380246,Private-h1,Married-h1,White-h1
44.6271112576895,government department,Single,White-h1
39.72030898748126,Private-h1,Single,White-h1
48.634241762604276,Private-h1,Single,White-h1
33.55938400730734,government department,Single,White-h1
56.66505584488351,Private-h1,Single,White-h1
49.21301311221181,Private-h1,Married-h1,Non-White
35.093482360659316,Private-h1,Married-h1,White-h1
25.92528088186601,Private-h1,Married-h1,White-h1
44.81454169135665,government department,Married-h1,White-h1
55.1113200984864,Private-h1,Married-h1,White-h1
63.859429936534795,Private-h1,Married-h1,White-h1
39.9470177472832,Private-h1,Widowhood,White-h1
40.699875341307056,Self-employed,Married-h1,White-h1
26.170206787568183,Private-h1,Single,White-h1
20.07751663647651,Private-h1,Single,White-h1
40.7681215115942,government department,Single,White-h1
42.51197227159766,Self-employed,Married-h1,White-h1
65.40182703748543,Private-h1,Widowhood,White-h1
55.6581164512819,Private-h1,Married-h1,White-h1
51.59774776559547,government department,Single,White-h1
42.53793648053483,government department,Single,Non-White
20.822887187782623,Private-h1,Single,White-h1
27.33597266763851,Private-h1,Single,White-h1
49.91368234760587,Private-h1,Married-h1,White-h1
48.03704827893866,government department,Married-h1,White-h1
42.38481282961799,Private-h1,Married-h1,White-h1
20.191682582561,Private-h1,Single,White-h1
39.74386165644131,Private-h1,Married-h1,White-h1
57.648668832816234,Self-employed,Married-h1,White-h1
52.54906003068713,government department,Married-h1,White-h1
34.71031382021288,Self-employed,Married-h1,White-h1
21.657673300123093,Private-h1,Single,White-h1
35.24518277838459,Private-h1,Married-h1,White-h1
46.57777269889254,Private-h1,Single,White-h1
50.567844529431746,Private-h1,Married-h1,White-h1
42.062418004626906,Self-employed,Single,White-h1
34.66683939343579,Private-h1,Married-h1,White-h1
44.023003299976914,Private-h1,Married-h1,White-h1
29.13710862389949,Private-h1,Single,White-h1
37.11754465588467,Private-h1,Single,White-h1
42.80080777574978,Self-employed,Married-h1,White-h1
35.67457932653065,Private-h1,Single,White-h1
24.879411891015195,Private-h1,Widowhood,Non-White
35.061649872711506,Private-h1,Single,White-h1
18.599984912844583,Private-h1,Single,Non-White
31.495460197041435,Private-h1,Single,White-h1
21.134634776418736,Private-h1,Single,White-h1
50.892915579159045,Private-h1,Married-h1,White-h1
20.761577590456035,Private-h1,Single,White-h1
65.55131592009874,Self-employed,Married-h1,White-h1
20.62953897316231,Private-h1,Married-h1,White-h1
34.30709692032722,Private-h1,Married-h1,White-h1
48.34168006642797,Private-h1,Widowhood,White-h1
40.95738568936097,Private-h1,Single,White-h1
51.46326807604888,Private-h1,Single,White-h1
27.86389110887029,Private-h1,Single,White-h1
20.038570467563552,Private-h1,Single,White-h1
64.65212003752524,Private-h1,Married-h1,White-h1
41.07045812399534,government department,Single,White-h1
38.25335672514798,Self-employed,Single,White-h1
50.1920814776848,Private-h1,Married-h1,White-h1
26.5693479183701,government department,Single,Non-White
63.80098570612084,Private-h1,Married-h1,White-h1
19.976011179005987,Private-h1,Single,White-h1
25.782327945866133,government department,Single,White-h1
57.826665598891815,Private-h1,Single,White-h1
43.29754751862389,Private-h1,Single,White-h1
56.26235281328805,Private-h1,Single,White-h1
54.36203761733168,Private-h1,Widowhood,White-h1
42.6789925709692,government department,Single,White-h1
20.43518165346457,Private-h1,Single,White-h1
33.78847890536599,government department,Single,Non-White
50.288744593585136,Private-h1,Married-h1,White-h1
47.55133883123251,Private-h1,Married-h1,White-h1
21.22880676719785,Private-h1,Single,White-h1
20.08189136744424,Private-h1,Single,Non-White
42.03429522886128,Private-h1,Single,White-h1
41.69335160661725,Private-h1,Married-h1,White-h1
58.165001718151665,Private-h1,Widowhood,Non-White
46.264028563676845,Private-h1,Married-h1,White-h1
28.069661278932323,Private-h1,Single,Non-White
17.864965510698966,government department,Single,White-h1
62.90187979221766,Self-employed,Married-h1,White-h1
43.95779182780375,Private-h1,Married-h1,White-h1
35.66392723971901,Private-h1,Married-h1,White-h1
23.92197445171529,Private-h1,Married-h1,White-h1
37.59556394760966,Private-h1,Married-h1,White-h1
29.071004556085903,government department,Single,White-h1
33.55412561799504,Self-employed,Married-h1,White-h1
53.08399116884675,Self-employed,Single,White-h1
31.252049993942496,Private-h1,Single,White-h1
27.96778641752839,Private-h1,Married-h1,White-h1
18.253787670507766,Private-h1,Single,White-h1
34.41966949225074,Self-employed,Married-h1,White-h1
50.020218807895844,Private-h1,Single,White-h1
31.394045248316985,Private-h1,Single,White-h1
48.379261638850636,Private-h1,Married-h1,White-h1
19.79369590519998,Private-h1,Single,White-h1
41.234648556156465,government department,Married-h1,Non-White
66.11143204798111,Private-h1,Married-h1,White-h1
35.60357328916467,Private-h1,Married-h1,Non-White
22.31974439906052,Private-h1,Single,White-h1
65.22596870948607,Private-h1,Married-h1,White-h1
31.23397199086702,Private-h1,Married-h1,White-h1
22.95407327655095,government department,Single,White-h1
44.024360035861164,Private-h1,Single,White-h1
27.79131468785457,Private-h1,Single,Non-White
35.57526653547021,Private-h1,Married-h1,White-h1
47.22074759913253,Private-h1,Married-h1,Non-White
41.932975682684486,Self-employed,Married-h1,White-h1
41.007628542241704,Private-h1,Married-h1,White-h1
27.77946959002257,Private-h1,Single,White-h1
29.941975768951423,Private-h1,Single,Non-White
20.57301389534743,Private-h1,Single,White-h1
81.27578340076944,government department,Widowhood,White-h1
35.01784727897625,Private-h1,Single,Non-White
19.163040735541575,Private-h1,Single,White-h1
27.92854730241676,government department,Married-h1,White-h1
35.585885171824955,Private-h1,Single,White-h1
48.640533026468,Private-h1,Single,White-h1
35.20423397899621,Private-h1,Married-h1,White-h1
26.02900415353161,Private-h1,Single,White-h1
58.162795295481914,Private-h1,Single,White-h1
40.85388974477877,government department,Single,White-h1
43.12672038983406,Private-h1,Single,White-h1
43.36258771189533,Private-h1,Single,White-h1
56.31675194656104,Private-h1,Single,White-h1
22.973704346927587,Private-h1,Single,White-h1
35.208284439627164,Private-h1,Married-h1,White-h1
42.588401928507686,Self-employed,Single,White-h1
27.640526231743205,Private-h1,Married-h1,White-h1
31.923491696960408,Private-h1,Married-h1,White-h1
46.4776249724109,government department,Married-h1,White-h1
16.446619370098162,Private-h1,Single,White-h1
57.78109268748732,Private-h1,Married-h1,White-h1
54.838658918624304,government department,Married-h1,White-h1
48.31356128261285,Private-h1,Married-h1,White-h1
60.26675178090743,Private-h1,Single,White-h1
43.51778647006036,Private-h1,Married-h1,White-h1
27.926900706218905,government department,Married-h1,White-h1
42.36018231883889,Private-h1,Married-h1,White-h1
64.60487683097108,government department,Married-h1,White-h1
60.97970319410915,government department,Widowhood,White-h1
57.5779057392075,government department,Married-h1,White-h1
23.880710784779133,government department,Single,White-h1
52.80549605397102,Private-h1,Married-h1,White-h1
20.695396603263283,Private-h1,Single,White-h1
51.15907624803298,Private-h1,Married-h1,White-h1
65.73081304782055,government department,Married-h1,White-h1
53.04993257604357,Self-employed,Married-h1,White-h1
75.58575639193754,Private-h1,Married-h1,White-h1
22.40118953267151,Private-h1,Single,White-h1
28.391080576392195,Self-employed,Single,White-h1
42.261512898267185,Private-h1,Married-h1,White-h1
57.70489443593332,government department,Widowhood,Non-White
20.75312432590831,Private-h1,Single,White-h1
38.683609058315064,Private-h1,Single,White-h1
43.65319161111701,government department,Single,White-h1
20.86489848929884,Private-h1,Single,Non-White
44.17630370771422,Private-h1,Single,Non-White
31.210943502993572,Private-h1,Single,White-h1
64.88425111677849,government department,Widowhood,White-h1
47.03083838702317,Private-h1,Married-h1,White-h1
34.05292593525788,Private-h1,Single,White-h1
21.461903089176985,Private-h1,Single,White-h1
56.95786208649214,Private-h1,Married-h1,White-h1
23.287442366976975,Private-h1,Single,Non-White
20.255757746216528,Private-h1,Married-h1,White-h1
19.052385471154494,Private-h1,Single,White-h1
45.651664991349726,Private-h1,Married-h1,White-h1
20.23640494210937,Private-h1,Single,White-h1
48.43189939111915,Private-h1,Single,White-h1
46.10247700503314,government department,Married-h1,White-h1
21.325223439692643,Private-h1,Single,White-h1
43.11946878827701,Private-h1,Widowhood,Non-White
20.852145210948713,Private-h1,Single,White-h1
69.00326860801114,Self-employed,Single,White-h1
28.764072949912936,Private-h1,Married-h1,White-h1
71.37949918020009,Private-h1,Single,White-h1
43.26901554562401,Private-h1,Married-h1,White-h1
27.71936257440689,Private-h1,Married-h1,White-h1
48.081682799188705,Private-h1,Married-h1,White-h1
44.23220508064964,Private-h1,Married-h1,White-h1
47.35684962840227,government department,Single,White-h1
50.15352907895059,Private-h1,Married-h1,White-h1
43.51427738159659,Self-employed,Married-h1,White-h1
